;Unnamed: 0;CLIENTNUM;Total_Trans_Amt;Total_Amt_Chng_Q4_Q1;Total_Ct_Chng_Q4_Q1;Total_Trans_Ct;Total_Revolving_Bal;Attrition_Flag
16160;16160;718291487;2326;0.7956687852280762;0.4777597361834036;34;943;1
16161;16161;779423949;1233;0.7219649996502355;0.7113744633616558;28;880;1
16162;16162;720639070;2974;0.8035979400177236;0.5254444572158072;47;0;1
16163;16163;819635003;1560;0.1301916878384696;0.2445545435210711;34;0;1
16164;16164;709712348;1830;0.613791700994762;0.4796374891407291;35;58;1
16165;16165;710750410;8120;0.8391591590006238;0.8467470930616117;64;0;1
16166;16166;714940210;6692;0.8710765358064556;0.6593163413496587;73;0;1
16167;16167;719380145;8174;0.9220351356621134;0.7800628142109717;71;75;1
16168;16168;709806579;3228;0.5976228693127646;0.7832654092872038;56;0;1
16169;16169;789373241;1831;0.5404393861719081;0.8176649843732587;45;0;1
16170;16170;714153120;2096;0.5402623483287889;0.4315181108822238;52;786;1
16171;16171;811066549;4923;0.4776519963517219;0.8384964919870505;62;20;1
16172;16172;716001182;1332;0.5867149777008963;0.5062219606856427;31;2454;1
16173;16173;720960929;2636;0.7467341605228819;0.4611186689768172;37;0;1
16174;16174;772139874;1980;0.6467054949958095;0.5074109899916189;36;842;1
16175;16175;778867643;702;1.0221931588010942;0.412567652793906;24;130;1
16176;16176;710295940;1724;0.9440978401465454;0.6211227160137693;41;1248;1
16177;16177;709336483;1885;0.5348562009601788;0.6485693922007546;49;1476;1
16178;16178;711395413;2404;0.6959163313485739;0.4391226368432125;42;215;1
16179;16179;714291278;4783;0.4179470789605267;0.3216262465220567;48;453;1
16180;16180;717254190;2728;0.8231401884594736;0.4800937014600169;44;0;1
16181;16181;716429057;1911;0.4966843379926157;0.44463521029276;42;773;1
16182;16182;709149232;1531;0.0780865380388473;0.1178827072515119;41;866;1
16183;16183;717879382;2742;0.5405453832259005;0.818458560223493;55;0;1
16184;16184;710463993;5380;0.5957667779675768;0.6704155450768685;57;507;1
16185;16185;710079542;7597;0.7286081306799329;0.8440087808175258;63;0;1
16186;16186;809031835;3103;1.1660979988574147;0.3519066688323977;45;1668;1
16187;16187;788942185;2782;0.6648015247340184;0.8357673331856832;50;148;1
16188;16188;779308084;2396;0.7029004144993775;0.4378450906886154;40;828;1
16189;16189;780007999;2714;0.902409567321267;0.5734172450849586;47;0;1
16190;16190;772345039;1872;0.6029509679864087;0.5299862590681683;48;2442;1
16191;16191;714984925;4424;0.8966697235909201;0.4972697107319493;50;0;1
16192;16192;804832073;2120;0.7303691869105637;0.6307211763257852;49;131;1
16193;16193;712119207;3725;0.6991963382148648;0.8547320524142327;47;658;1
16194;16194;710010639;3079;1.0111694383792482;0.78299066496531;37;508;1
16195;16195;716977274;4557;0.4300391354083082;0.7126844383816126;54;0;1
16196;16196;709496478;1942;0.4238469333514149;0.4865417696114932;35;142;1
16197;16197;719441686;1116;1.0166232971390856;0.5512722326979393;24;1964;1
16198;16198;714498622;1898;0.434277283417795;0.3960338778362987;40;520;1
16199;16199;709656886;2124;0.5823249644663194;0.4408333573097375;40;141;1
16200;16200;712273135;2592;0.6495230607013793;0.6194038258767242;46;1408;1
16201;16201;712448256;2239;0.7140802676002843;0.607750429468311;53;0;1
16202;16202;708260623;1272;0.4863086894290263;0.266294773979445;30;0;1
16203;16203;820692152;2852;0.7123220580703047;0.5522740949858278;41;177;1
16204;16204;712617363;5251;0.7652096210370709;0.6762864728151468;60;1531;1
16205;16205;712230226;2397;0.6346447739862915;0.3016734488297381;48;0;1
16206;16206;716372522;1621;0.4067890356779129;0.3790720586087679;45;2387;1
16207;16207;712045669;4232;0.599833784751849;0.7706377098077579;56;1431;1
16208;16208;714337473;10021;0.719798946655287;0.6402244308517158;60;1862;1
16209;16209;799183702;2328;0.6958343791036735;0.5433673747332362;44;109;1
16210;16210;712769609;2278;0.5347052080785344;0.648285220475411;44;994;1
16211;16211;715427336;2552;0.7806998332646562;0.7609874398010625;39;1511;1
16212;16212;815441028;2357;0.6967427783223598;0.4726045755791276;43;0;1
16213;16213;712848803;2149;0.3998486397026143;0.6101733739267973;43;197;1
16214;16214;828274945;2334;0.7332912474510866;0.5033440922660017;35;1823;1
16215;16215;789086907;2515;0.821724591759689;0.3557324196856104;43;386;1
16216;16216;718774458;2157;0.712553809927011;0.6428721123430334;37;742;1
16217;16217;715656934;8223;0.9432753627821922;0.8130461097897237;76;873;1
16218;16218;711726177;1950;0.5290441202023367;0.614550106471824;43;1451;1
16219;16219;780802346;2572;0.7288029870368495;0.7188518446929306;45;56;1
16220;16220;713254210;3159;0.6352474027980443;0.683920443848845;39;257;1
16221;16221;827328087;1569;0.2640390504032666;0.2927262199592755;36;2316;1
16222;16222;720999022;910;0.7230465079419398;0.698465237915986;18;1840;1
16223;16223;710841844;3316;0.7265587424485346;0.5879090792926771;44;344;1
16224;16224;812442341;2142;0.6879799822135217;0.4035070506914629;41;0;1
16225;16225;710410377;1696;0.5096254225266632;0.3741742719808353;36;402;1
16226;16226;789604147;4189;0.923681127086887;0.4547032873457322;51;0;1
16227;16227;721325935;2447;0.8741482085710037;0.5901883390843718;42;1726;1
16228;16228;719598816;4526;0.7308694633936991;0.4549947735087793;50;454;1
16229;16229;718495734;1969;0.5041396564273686;0.5052395428737304;43;149;1
16230;16230;718731852;2028;0.4521666711298288;0.3245210591566579;25;1183;1
16231;16231;715490222;2394;0.6305949715622872;0.485711974074933;40;0;1
16232;16232;708380660;2055;0.469801622029209;0.5471612295766457;33;504;1
16233;16233;714591684;2081;0.4259131898528438;0.3905748170527333;36;368;1
16234;16234;794551557;2080;0.5873817488466107;0.3157727135881468;36;0;1
16235;16235;712036824;9787;0.906660100243102;0.754799904530379;68;70;1
16236;16236;778846031;1735;0.7810545610175408;0.7094532087728422;54;700;1
16237;16237;809507131;2673;0.6649317329823011;0.4928122571108187;42;1717;1
16238;16238;805357747;2448;0.7617932275266114;0.3625018294730515;40;630;1
16239;16239;718719141;1892;0.7154208782695239;0.4365634250454303;36;1827;1
16240;16240;756015705;2482;0.7328932546637986;0.5291854712750397;43;676;1
16241;16241;720268627;2432;0.8153859797438663;0.5338413495730546;45;705;1
16242;16242;767275631;1894;0.8174871145047817;0.6386819184174383;37;0;1
16243;16243;789485849;2580;0.846810219337161;0.7717237358033187;51;0;1
16244;16244;711935424;1449;0.8420186009836717;0.4424098694490881;33;1148;1
16245;16245;718844260;2485;0.8181335428226081;0.4242344855243446;36;1202;1
16246;16246;780412565;6008;0.9135458812208692;0.7599869868640284;61;772;1
16247;16247;815943287;2316;0.9093220303701232;0.5798676144521137;42;1688;1
16248;16248;711519607;1481;0.6488003077176904;0.6792911251947931;28;1114;1
16249;16249;714008201;2245;0.5181626651391307;0.414;41;399;1
16250;16250;721247871;1275;0.7468746715140423;0.5401535086197127;39;2223;1
16251;16251;780705923;3040;0.726360524066633;0.5742260061768338;41;2359;1
16252;16252;718872931;2451;0.7678120625151321;0.4926373680280934;38;1637;1
16253;16253;710545534;4120;0.7081254853336569;0.59210302058441;45;0;1
16254;16254;771024074;3011;0.8760495961240344;1.135958468546317;51;1002;1
16255;16255;716656896;3074;0.9973081215177908;0.4607046775341893;39;964;1
16256;16256;789918478;2300;0.79246803172434;0.4532576279222958;41;632;1
16257;16257;716710460;2548;0.7107264352448923;0.5754511558946493;50;60;1
16258;16258;713560923;1765;0.5821325257268206;0.5950019784969613;40;1638;1
16259;16259;808799817;2554;0.7544911000140567;0.6526274837299832;48;0;1
16260;16260;807224725;3741;0.888991142969745;0.544726042273881;43;828;1
16261;16261;708870923;653;0.762644544625276;0.6085941702308882;22;515;1
16262;16262;818653242;2376;0.7111824003955131;0.4650541061500254;40;0;1
16263;16263;718258060;2615;0.7761363059151724;0.600961371101491;44;1432;1
16264;16264;711636159;2456;0.6433168864812769;0.564076418236101;45;0;1
16265;16265;713327452;4991;0.7618111033608341;0.5943089458541427;47;0;1
16266;16266;711212918;1840;1.0867344879388516;0.3639463792298043;30;0;1
16267;16267;720198809;1718;0.7394918297129908;0.4083890054361242;35;981;1
16268;16268;789497850;2480;0.8239028715866068;0.7825374390416858;47;622;1
16269;16269;712083715;3462;0.8453434229721786;0.5893863975715291;46;0;1
16270;16270;806670270;2051;0.5179783023191264;0.3643569427046143;43;1842;1
16271;16271;712678290;2324;0.7070112216339578;0.4572304316773906;28;0;1
16272;16272;718174085;2390;0.8405878395184946;0.619316611533919;45;0;1
16273;16273;715152190;7543;0.8728655969462455;0.7820375593456189;62;1890;1
16274;16274;797773024;1252;0.7025667470965785;0.4569196440250576;23;67;1
16275;16275;789158387;2195;0.5736738475862899;0.6305083074010553;40;1007;1
16276;16276;778883363;6857;0.8107509582430004;0.5355695691403691;53;0;1
16277;16277;714541748;2225;0.6782891783051983;0.5016506784939004;50;0;1
16278;16278;708798864;2107;0.67644243657243;0.4909210065313608;41;475;1
16279;16279;712126290;1069;0.8950677441297554;0.6947472446062362;23;68;1
16280;16280;714081414;6449;0.8608205831970195;0.8842280312664085;75;0;1
16281;16281;720424064;2294;0.7195926983442742;0.5867786518108343;40;1428;1
16282;16282;712122342;801;0.6062633872805584;1.211728861798873;16;1181;1
16283;16283;716973395;3972;0.5938389023912789;0.9130423515916148;53;1459;1
16284;16284;718321319;6357;0.967249443575711;0.8075226793042913;61;1631;1
16285;16285;715953053;2422;0.6137562478729384;0.3554629374480638;30;869;1
16286;16286;711010842;619;0.5910432348905529;0.7184260311874472;12;0;1
16287;16287;712767282;8613;0.837313170537745;0.5890588881395996;76;89;1
16288;16288;720595615;2095;0.664100448076352;0.5331611092130097;38;1344;1
16289;16289;719715476;5185;0.9988039038901538;0.5851915712480882;61;30;1
16290;16290;779501893;1468;0.3307530208501961;0.285002788477104;36;11;1
16291;16291;713665794;1190;0.7598357991556155;1.346853815889805;26;0;1
16292;16292;710589384;5638;0.6520988178895122;0.8555744654878366;63;0;1
16293;16293;714419378;1088;0.3547803641894875;0.2689845310604664;22;0;1
16294;16294;787501251;4464;0.7885924504347631;0.6101514454392831;57;1725;1
16295;16295;708169112;2299;0.6448423331096189;0.334938666494164;45;772;1
16296;16296;712713694;2363;0.5523957141562708;0.4946974436907764;49;0;1
16297;16297;708871489;630;0.7667747654107506;0.60724735910519;22;434;1
16298;16298;799095171;2231;0.6350514166919072;0.5116164452368495;45;302;1
16299;16299;711151232;2597;0.5396725131104751;0.3402039157577136;39;491;1
16300;16300;711155338;9058;0.9260034771880936;0.7610337140241535;66;1215;1
16301;16301;719859222;6383;0.5495721404223745;0.7434751645448363;62;0;1
16302;16302;716947305;1772;0.5642791783544395;0.6499485375419418;43;309;1
16303;16303;716681000;2920;0.7610650259269878;0.3392090327812785;43;230;1
16304;16304;718619837;3021;1.1092130406062193;0.3926753447672036;27;0;1
16305;16305;720511433;6633;0.7940953914758497;0.8494214348072054;71;1852;1
16306;16306;720427405;1783;0.6833442734169621;0.9125050343806576;42;0;1
16307;16307;717662535;2095;0.7599318153615051;0.8868180820224871;44;1135;1
16308;16308;718102563;5770;0.4450684820307665;0.3904601461704644;58;0;1
16309;16309;794662563;2536;0.8846328077686579;0.8163382395315386;43;1759;1
16310;16310;787415397;2302;0.5428599822516128;0.3375350877003095;33;0;1
16311;16311;716387138;1686;0.4317479165429052;0.2547543984094224;25;1527;1
16312;16312;756017465;2436;0.6897553293553366;0.4690618154332525;43;1006;1
16313;16313;767335936;2413;0.6247984066963986;0.6850156076994857;47;0;1
16314;16314;709791954;2014;0.9621047046908616;0.4803509586931177;38;0;1
16315;16315;715324358;6425;1.0369433633056224;0.6175015970894777;58;2517;1
16316;16316;789062131;2514;0.8250813679863993;0.6822738082132034;38;0;1
16317;16317;789482280;2795;0.8662876236267598;0.8191041630920617;54;0;1
16318;16318;768496535;1032;0.71250222121082;0.5176858279000517;32;2413;1
16319;16319;714079836;5597;0.7800773152377058;0.8501981394586663;73;1105;1
16320;16320;713146457;2054;0.5188193811634687;0.4273858007772725;45;781;1
16321;16321;718519716;2760;0.5575235918464961;0.6789345766388388;43;1371;1
16322;16322;719109946;6330;0.8941386914349854;0.7650800683995682;70;115;1
16323;16323;712305925;2232;0.6655251827224699;0.7242423588023155;41;2161;1
16324;16324;779112949;2782;0.6693419349038499;0.5649939268608664;46;0;1
16325;16325;767318617;711;0.8559994660116588;0.3862359496523325;15;117;1
16326;16326;717173706;1772;0.5512346920690143;0.2955061209910208;32;0;1
16327;16327;714037096;2334;0.6011810193847054;0.353;46;2205;1
16328;16328;709071716;6454;0.8922243729545315;0.8134510914053457;76;92;1
16329;16329;713161981;2014;0.4247357850969695;0.8587267412855599;49;0;1
16330;16330;716399546;2092;0.7182608376421471;0.5525947846618691;50;1610;1
16331;16331;713572953;1784;0.3853078901588401;0.4168175925963852;43;558;1
16332;16332;712527535;5942;0.7969982282686487;0.5525577210049848;57;306;1
16333;16333;826177656;2294;0.7359048843123216;0.7710264106967771;38;450;1
16334;16334;714040349;3270;0.7413980029544933;0.4448712325512469;52;1863;1
16335;16335;794501008;4279;0.8838476745927285;0.4627164930080205;59;250;1
16336;16336;710942255;1173;0.7544163436492219;0.7990959888547703;23;87;1
16337;16337;715017243;3591;0.8206229323153408;0.4353543423722789;41;0;1
16338;16338;718419244;1309;0.9076638111284956;0.4612026718420304;38;0;1
16339;16339;714503229;2198;0.5039179947697323;0.3873828577925798;42;931;1
16340;16340;713678187;1995;0.4194466002491104;0.5283550658244968;47;0;1
16341;16341;708685450;2016;0.6609650224129375;0.2825255691814424;30;870;1
16342;16342;709171561;1649;0.2299799952975015;0.2471937203266684;36;188;1
16343;16343;813721264;3949;0.5396056004850402;0.7275340026935927;50;199;1
16344;16344;719879880;1640;0.3267712323066812;0.3303615860369428;39;0;1
16345;16345;772277835;2316;0.7035012844967743;0.423323989448075;42;0;1
16346;16346;710041418;3908;0.9418763455749296;0.6207563965216609;49;274;1
16347;16347;717171993;2622;0.7828572109872304;0.8024626549084957;43;1211;1
16348;16348;802109730;1555;0.8642753572959201;0.5175142197184445;29;1057;1
16349;16349;714055321;3604;0.6908759189410966;0.6574569713216443;60;1687;1
16350;16350;711858492;2374;0.6964728360110989;0.5636443082245176;34;1211;1
16351;16351;711152887;1010;0.8821839431310249;0.8812110916658331;29;755;1
16352;16352;719304092;2573;0.8577186437949639;0.6047899637907324;45;1624;1
16353;16353;778411230;2354;0.6704834865512972;0.4184128073473641;37;1883;1
16354;16354;719301311;2805;0.8810709572516419;0.5750272113459467;43;1118;1
16355;16355;716885624;5281;0.357985966440859;0.552314568331501;50;2517;1
16356;16356;713948444;1349;0.6461438140739764;0.3698457090228708;27;881;1
16357;16357;788956654;2428;0.630591444185248;0.89693524157996;48;0;1
16358;16358;716320665;1637;0.5403517375807585;0.3653429236985422;42;0;1
16359;16359;709548645;1939;0.6313348737270063;0.5976560626018063;49;158;1
16360;16360;716255305;6162;0.9350050747827542;0.7108709645237041;51;1986;1
16361;16361;809573013;2757;0.6774184072003739;0.3804955630464389;38;836;1
16362;16362;804554395;2209;0.8563315498100079;0.7618784762473385;43;301;1
16363;16363;708150689;2332;0.5878502582899078;0.3169489576865082;45;586;1
16364;16364;720046689;2552;0.8435907169728623;0.5221029508747573;46;1122;1
16365;16365;710744894;1557;0.9239969789228172;0.7154351830962384;28;0;1
16366;16366;739679916;3023;0.79816536181191;0.5910832319852368;48;2517;1
16367;16367;789480266;2887;0.87424817116147;0.8300773774900889;54;35;1
16368;16368;712787863;2102;0.5036125406292872;0.5199934993140464;34;0;1
16369;16369;708860093;712;0.3740277307655135;0.3769767125918704;18;248;1
16370;16370;779341060;5562;0.9498574940396856;0.654563747165179;54;0;1
16371;16371;804428689;2571;1.0617645130571691;0.5661816723957774;50;620;1
16372;16372;820774088;2270;0.6639372561600901;0.4909913801020079;38;153;1
16373;16373;771008201;1286;0.543182235817614;0.3735450368087675;34;278;1
16374;16374;720727406;1520;0.5004878560057753;0.6146860897883102;34;334;1
16375;16375;779317739;5055;1.008298301130794;0.6631364534041351;49;1734;1
16376;16376;779035539;2680;0.691992508131064;0.4379952324470407;45;68;1
16377;16377;779842496;2246;0.5213537076532373;0.2066194230295077;35;1400;1
16378;16378;712686029;2400;0.5463399022266077;0.3625435125845525;38;698;1
16379;16379;713007025;2630;0.5788648723174527;0.3809324131799139;49;2111;1
16380;16380;718226556;1275;0.3178210708536948;0.3315862495356766;30;922;1
16381;16381;710997655;3407;0.5602175552240716;0.9083721158896344;42;0;1
16382;16382;789716080;2082;0.6392965255612049;0.2795506654043642;38;667;1
16383;16383;708794995;2061;0.5133047014874215;0.4815699089062213;40;253;1
16384;16384;789147728;2539;0.718235765064914;0.5581938490769202;42;497;1
16385;16385;808901685;2724;0.8991455641299766;0.4596816907946662;38;405;1
16386;16386;710817732;1204;0.6308847415886593;0.5426728876170112;33;42;1
16387;16387;716619352;1676;0.9686389123388844;0.5105789509403778;34;1665;1
16388;16388;798296362;4036;0.9160352384351672;0.490046984580223;58;155;1
16389;16389;804657326;1912;0.6881167842638074;0.9221209780235768;37;40;1
16390;16390;823557796;2459;0.7638793206027599;0.6522162269362175;46;621;1
16391;16391;815353006;1854;0.5294380866417969;0.3863282414139586;36;2355;1
16392;16392;716423370;1848;0.8279675850020709;0.5621361429913019;44;1440;1
16393;16393;780582300;5369;0.7476418031547154;0.8017143367565349;61;121;1
16394;16394;709974912;9164;1.0009130977831966;0.7989998185939587;63;0;1
16395;16395;788942690;3675;0.821703481315541;0.6178271452848569;52;518;1
16396;16396;719592044;3099;0.842852810436458;0.581347755945659;46;0;1
16397;16397;712704178;2202;0.6111317977663524;0.4790607804634969;40;53;1
16398;16398;710753306;956;0.937407262700257;0.8013829109425563;21;0;1
16399;16399;708842773;7459;0.9619868388975836;0.7912384031963452;66;2270;1
16400;16400;709611921;5790;0.7911878568542601;0.7313444883027079;65;749;1
16401;16401;708962366;8102;0.8182489416298462;0.8302002581316041;83;1779;1
16402;16402;711385464;2098;0.6681063811096961;0.477933273757918;40;415;1
16403;16403;714100664;1895;0.300850632738754;0.2416400350301958;41;2005;1
16404;16404;713409895;7151;0.9387738558804336;0.7015744835805853;66;2033;1
16405;16405;713844046;1530;0.7550962155631182;0.5379194222596237;43;2378;1
16406;16406;712037791;9364;0.8818215812281082;0.7784556369256113;68;225;1
16407;16407;708381129;2047;0.4721979129568694;0.5478190349293367;33;466;1
16408;16408;709082201;7049;0.9632049042878472;0.8295501671877265;78;678;1
16409;16409;798594845;2646;0.8620593138224895;0.373111798289776;38;121;1
16410;16410;718765699;2134;0.6521289059446866;0.5426016473321941;37;10;1
16411;16411;716243314;1806;0.6818318985602787;0.4198880815974566;27;940;1
16412;16412;768257386;1880;0.3936496776055903;0.2338289428548823;37;1635;1
16413;16413;717362038;2089;0.5589343204433416;0.5352759794529334;44;674;1
16414;16414;709983969;5237;0.9415554205721964;0.6081770764574008;49;609;1
16415;16415;709528045;1885;0.4786450713596822;0.6006399891480315;41;0;1
16416;16416;717522083;4448;0.3543024582588669;0.415015516586214;43;0;1
16417;16417;719751794;2560;0.8439927255402401;0.5945921435834594;47;566;1
16418;16418;713149294;2027;0.4794115833789086;0.5843348090989867;49;416;1
16419;16419;717439203;8295;0.9685110730636256;0.703448850477007;62;2457;1
16420;16420;708592269;1806;0.5477496728472249;0.4182874742951391;34;158;1
16421;16421;778903303;2677;0.7983903895845839;0.4695211615931466;45;281;1
16422;16422;778196123;2262;0.6617019640330012;0.462382902069514;41;2426;1
16423;16423;719576165;2919;0.9484510919483716;0.885463687218971;46;0;1
16424;16424;709511790;1979;0.4889867419913374;0.3539773397145731;41;0;1
16425;16425;772291157;2132;0.4715485386666004;0.5705872162525968;52;1935;1
16426;16426;708823909;8288;0.8197892088124923;0.6194588283019499;70;752;1
16427;16427;714516009;3393;0.5105134672002378;0.4173277010368726;50;290;1
16428;16428;709342274;1122;0.5792504245546349;0.6555515634910196;31;0;1
16429;16429;720764887;1969;0.5272221945805622;0.7827656253459758;51;290;1
16430;16430;714143629;5700;0.3181558276420714;0.3375941243252587;53;328;1
16431;16431;764614431;1549;0.7541729853087804;0.5878947174036196;37;0;1
16432;16432;762791845;1740;0.6419834775416091;0.5867471578256055;36;0;1
16433;16433;721137207;2021;0.4657918975902608;0.2776424843023685;41;905;1
16434;16434;772304776;1580;0.5803470468681939;0.6713759312102938;39;1967;1
16435;16435;801123368;6190;0.8067073855032441;0.5054148185731699;67;0;1
16436;16436;721429135;2098;0.514079413418257;0.5371637201135264;46;0;1
16437;16437;717514789;6513;0.9657215404497004;0.8653746074066115;58;662;1
16438;16438;714198368;1655;0.6467588499422849;0.3024132734641541;34;139;1
16439;16439;713052812;2132;0.449;0.742890203994195;44;1504;1
16440;16440;715313340;5114;0.9131291238943914;0.5340393855837976;51;1140;1
16441;16441;709308098;2351;0.598320112822092;0.4731630711373286;49;0;1
16442;16442;720186951;3304;0.7328742769987278;0.5366621240198456;51;0;1
16443;16443;712142622;2079;0.550393566117365;0.6652277834673768;43;1212;1
16444;16444;779119887;2644;0.7764850512541295;0.6539291411840524;48;0;1
16445;16445;718301367;4541;0.802966085041966;0.7686022648219862;64;499;1
16446;16446;711722184;2505;0.7069066110735064;0.4243305536753194;40;128;1
16447;16447;719908802;1596;0.4057654994982118;0.3775920347906439;36;476;1
16448;16448;711534216;2005;0.5826492065040811;0.4257467278466221;40;690;1
16449;16449;711818585;2587;0.7121413641683499;0.5747819403130408;43;0;1
16450;16450;711590136;1589;0.7317752688175707;0.5747622692237768;35;329;1
16451;16451;809536795;2664;0.7412464039184874;0.4716607371125116;43;607;1
16452;16452;716864312;2597;0.7715598864013427;0.5566518599748612;48;1247;1
16453;16453;720184766;1256;0.8698276634669382;0.7725541823309341;24;0;1
16454;16454;771776151;2410;0.6565538006121754;0.7619459395437927;57;0;1
16455;16455;714727395;2488;0.8277056400373096;0.7476541858654709;41;1387;1
16456;16456;715152886;2338;0.7887770823133133;0.5609167067763253;54;54;1
16457;16457;768495222;2277;0.716836800291018;0.6461929428370718;44;1290;1
16458;16458;713605003;1819;0.4778073047923735;0.5476290107891132;37;212;1
16459;16459;719148239;1231;0.7943672737361526;0.5717624078874133;35;2319;1
16460;16460;713445199;7030;0.9267758029576696;0.7280678403087547;57;1301;1
16461;16461;779866022;2401;0.6528635377690252;0.2475142451528401;37;873;1
16462;16462;720285702;1830;0.8236817005409728;0.6417192526696804;36;946;1
16463;16463;708731480;2151;0.6652216789480017;0.5071743819294657;36;310;1
16464;16464;718516844;2216;0.51931948463023;0.4827932687051596;42;118;1
16465;16465;714427705;2071;0.4453108443845494;0.2464016270889455;37;0;1
16466;16466;716707178;2740;0.7372817676342734;0.6588301463994324;52;187;1
16467;16467;715625372;2701;0.7350469798314228;0.30547588852932;37;0;1
16468;16468;717429813;2446;0.7863506329350268;0.4025175808369973;44;485;1
16469;16469;719494377;1773;0.8032490192535665;0.6565646559512115;40;106;1
16470;16470;787522155;1653;0.6616250023360554;0.7016438723762565;40;599;1
16471;16471;819639465;2136;0.6244164835195605;0.5263174923344404;47;452;1
16472;16472;807821084;2498;0.7222039107946068;0.43530866012829;33;0;1
16473;16473;708417491;2462;0.6019109395150967;0.4617726339904207;40;23;1
16474;16474;798725515;4668;0.9552409752945296;0.6385673728155946;65;0;1
16475;16475;798218054;3118;0.6551370124633484;0.4650717684331825;52;1648;1
16476;16476;716783045;1947;0.4427010646221078;0.3613048166208125;38;97;1
16477;16477;711797887;1619;0.783292293254855;0.6983729059971928;33;0;1
16478;16478;709324686;1735;0.6314356819395137;0.5718195663779575;38;0;1
16479;16479;715322222;2461;0.6422622646645041;0.6227886953642814;64;0;1
16480;16480;720512124;7361;0.8280850406250753;0.9591744502523488;75;2190;1
16481;16481;710745594;2683;1.0169797169106294;0.4290202830893706;46;1563;1
16482;16482;709941426;8792;0.9178237314190816;1.0321613686652218;79;0;1
16483;16483;713524740;1133;0.5472818433408219;0.4690871948259882;24;1502;1
16484;16484;718319093;4682;0.7997861618445333;0.6217270551625165;49;2420;1
16485;16485;711601233;1525;0.8073808470002913;0.9499338431778268;25;270;1
16486;16486;709546484;757;0.7737438599592237;0.631342050978698;19;1255;1
16487;16487;716418199;3003;0.9411549728679204;0.3022096620889251;45;500;1
16488;16488;815478994;1411;0.1711863073120276;0.1245873881193396;26;908;1
16489;16489;718517836;3323;0.661993025376812;0.9409782853261012;47;2456;1
16490;16490;718486466;2252;0.46857964253828;0.5667034390181539;42;754;1
16491;16491;714143152;4770;0.2366202115522175;0.2694051324192088;48;646;1
16492;16492;793656770;1809;0.4815314121639876;0.2997220992183113;34;1812;1
16493;16493;713050245;1548;0.6106884595074332;0.5587407806895479;27;1450;1
16494;16494;710065075;3817;0.4941397160533858;0.4292503997327553;43;0;1
16495;16495;708705165;2269;0.781026623626726;0.5668084448270584;37;488;1
16496;16496;807427821;2403;0.7350547308634634;0.4001557861106981;35;111;1
16497;16497;788821785;2542;0.7376840486810173;0.7018311646234044;44;0;1
16498;16498;809874434;2570;0.829212025936471;0.3963880471960577;33;0;1
16499;16499;709658990;6751;0.8552466430111079;0.4599229662643183;49;1725;1
16500;16500;711922227;2488;0.6630260787815304;0.7036240971832143;32;1432;1
16501;16501;789350158;2512;0.7235093703957474;0.7041375026310015;43;0;1
16502;16502;803123383;1953;0.5046760727022949;0.4509632467492737;53;0;1
16503;16503;709457906;2315;0.5702493769089576;0.4357689035190006;45;0;1
16504;16504;761079614;7720;0.609035483686442;0.5580438460838839;67;442;1
16505;16505;719172952;2543;0.813114220844109;0.4156452979573446;37;0;1
16506;16506;794633850;2639;0.8929815371700978;0.6930155795159854;44;1291;1
16507;16507;712427535;1010;0.5911624190572957;0.2819465643971934;20;108;1
16508;16508;710155945;5830;0.5159026796080612;0.4755672375412797;40;0;1
16509;16509;711516994;1866;0.3558680386137772;0.412988808668141;36;0;1
16510;16510;708418848;4138;0.9205144603083476;0.4801025296986055;51;0;1
16511;16511;710168163;8560;1.0066016243723246;0.8264713712802395;70;2006;1
16512;16512;714935940;4787;0.8080352594963829;0.7077881198983252;62;0;1
16513;16513;712033777;5619;0.8452331435011033;0.6294508839630273;43;0;1
16514;16514;714193182;2025;0.2673572396958419;0.2595576774797135;44;0;1
16515;16515;720720570;1782;0.5835615103064751;0.6767784216208527;36;832;1
16516;16516;712782340;2021;0.5033659424411542;0.4645844438803221;35;59;1
16517;16517;712125115;705;0.9617117230667712;0.7507195269620568;18;57;1
16518;16518;714019674;4941;0.30262214416003;0.4649309590133248;53;0;1
16519;16519;804594678;2023;0.6101212517233489;0.7032818516212;39;0;1
16520;16520;771842480;2479;0.7478944066753539;0.5272424057482215;50;1166;1
16521;16521;719111078;8351;0.9191620618785254;0.7895660867590737;75;0;1
16522;16522;716444190;2742;0.6848672342877014;0.6901247668387102;60;0;1
16523;16523;712224489;2476;0.6871503491265151;0.161356825610175;47;0;1
16524;16524;789094809;2499;0.7250541301729113;0.2835011197359394;42;698;1
16525;16525;719495990;1818;0.8076485348844508;0.6468933069350437;41;97;1
16526;16526;711337128;1955;0.5141282878655815;0.6413119520224031;42;0;1
16527;16527;709712104;1820;0.4349535061262411;0.2196602560724018;32;0;1
16528;16528;711232517;2432;0.7265777175772199;0.4882513666508548;37;0;1
16529;16529;719444394;1299;1.0118541093059117;0.5526288431533845;27;2154;1
16530;16530;710148010;6434;0.8009362485418895;0.694819814988098;55;0;1
16531;16531;713105175;2285;0.5493647772883945;0.6789892427094237;42;296;1
16532;16532;717591803;2839;0.8592380688389588;0.4889695250539945;45;1455;1
16533;16533;778608107;2341;0.7347502105942952;0.6660949064799433;36;1359;1
16534;16534;789745709;1903;0.7127562334784615;0.3801999891612686;27;883;1
